num,M1,M2,mu,WHnu,WHmuL,BHmuL,BHmuR,BmuLmuR,sum
102546,3710.02331,1377.81546,261.125676,2.84198447e-09,-6.08677852e-10,6.82033945e-11,-1.36025008e-10,1.28822705e-11,2.17836727e-09
102548,1505.79347,1735.85365,266.931373,2.2134811e-09,-4.83950689e-10,1.55846652e-10,-3.10795284e-10,8.84199693e-11,1.66300175e-09
102558,3114.65283,1510.44122,286.054744,2.43099351e-09,-5.35842024e-10,7.75301619e-11,-1.54669803e-10,2.0400315e-11,1.83841216e-09
102568,2815.9098,1440.14587,280.808569,2.45257528e-09,-5.12070546e-10,7.86486939e-11,-1.56933792e-10,2.36537525e-11,1.88587339e-09
102572,4113.24295,1176.27826,293.925616,3.07148225e-09,-6.6760794e-10,5.96642899e-11,-1.1903742e-10,1.11652566e-11,2.35566644e-09
102578,2981.06849,1598.04533,297.952414,2.06636759e-09,-4.31426495e-10,6.90645309e-11,-1.37848978e-10,2.08952055e-11,1.58705185e-09
102580,3176.50096,1550.27861,289.026879,2.46974062e-09,-5.71692316e-10,8.2691086e-11,-1.64922411e-10,2.08819197e-11,1.8366989e-09
102584,3731.91963,1390.91996,287.752764,2.75185615e-09,-6.27811873e-10,7.05638011e-11,-1.4074018e-10,1.4342495e-11,2.06821039e-09
102596,1031.27115,1360.56524,287.02873,2.46124703e-09,-4.98480113e-10,1.76160508e-10,-3.51489804e-10,1.49751904e-10,1.93718952e-09
102612,1340.26836,1007.86785,279.813146,3.49158712e-09,-7.03302429e-10,1.58327623e-10,-3.15852706e-10,1.05623508e-10,2.73638311e-09
102622,1462.31979,1095.08852,283.121553,3.30910525e-09,-6.96052569e-10,1.54844476e-10,-3.08871011e-10,9.59141143e-11,2.55494026e-09
102630,4053.74519,1001.86807,298.791444,3.64757019e-09,-8.01792587e-10,6.3614704e-11,-1.26903767e-10,1.21350643e-11,2.7946236e-09
102674,3239.33795,1605.38602,284.125041,2.11064799e-09,-4.33422014e-10,6.4218685e-11,-1.28166825e-10,1.67482853e-11,1.63002612e-09
102680,1567.04899,1486.57098,282.310402,2.29873649e-09,-4.70642532e-10,1.27461957e-10,-2.54342532e-10,7.41017012e-11,1.77531509e-09
102712,3311.00745,1039.82351,296.088457,3.07822362e-09,-5.9838841e-10,6.12910715e-11,-1.22343108e-10,1.63532247e-11,2.4351364e-09
102720,1388.63041,1711.77798,272.040697,2.14116172e-09,-4.56076249e-10,1.55389449e-10,-3.09957099e-10,9.76073393e-11,1.62812516e-09
102722,2827.07636,1478.48625,267.416379,2.54961687e-09,-5.41840333e-10,8.43406508e-11,-1.68239616e-10,2.35907304e-11,1.94746831e-09
102730,4230.17295,1591.93394,294.845058,2.06548699e-09,-4.2522587e-10,4.84464989e-11,-9.67023346e-11,9.35369874e-12,1.60135898e-09
102738,3089.4638,1226.39732,283.187435,3.01525802e-09,-6.50957316e-10,7.93236579e-11,-1.58241362e-10,2.08398492e-11,2.30622285e-09
102760,3454.59905,1308.55771,280.446476,2.74049693e-09,-5.74671593e-10,6.66946233e-11,-1.33072597e-10,1.53410893e-11,2.11478846e-09
102788,1105.90988,1872.09589,248.486814,2.16999001e-09,-4.71120745e-10,2.1265846e-10,-4.23906348e-10,1.51642616e-10,1.63926399e-09
102796,3169.18036,1643.94143,297.687282,2.27052919e-09,-5.29065477e-10,8.09738461e-11,-1.61518345e-10,2.12701935e-11,1.6821894e-09
102802,4044.69627,1626.25959,291.473772,2.20520259e-09,-4.85965732e-10,5.83637313e-11,-1.16450251e-10,1.11968477e-11,1.67234718e-09
102804,2804.06904,1102.38888,287.323703,3.35249293e-09,-7.26928788e-10,8.89621057e-11,-1.77459916e-10,2.6648504e-11,2.56371484e-09
102828,4257.78943,1583.78728,297.31772,2.27034482e-09,-5.09187515e-10,5.67685174e-11,-1.13264207e-10,1.02703089e-11,1.71493192e-09
102844,2589.07021,1120.17711,288.430125,2.96988484e-09,-5.88667872e-10,8.01574397e-11,-1.59977768e-10,2.78139283e-11,2.32921056e-09
102852,3447.66813,1439.97226,282.800965,2.67591814e-09,-6.07275481e-10,7.59826443e-11,-1.51542706e-10,1.68899043e-11,2.00997251e-09
102872,3072.28695,1028.96251,290.918699,3.46413921e-09,-7.29771457e-10,7.79017233e-11,-1.55424936e-10,2.13306856e-11,2.67817522e-09
102874,2019.83682,1277.59786,291.045202,2.70224523e-09,-5.64507299e-10,1.07127927e-10,-2.13763997e-10,4.90072439e-11,2.08010911e-09
102880,1549.02862,1811.91331,264.051937,2.10596195e-09,-4.55121224e-10,1.48591661e-10,-2.96343849e-10,8.12194341e-11,1.58430797e-09
102890,2501.34759,1520.48494,281.414495,2.34564322e-09,-4.97122802e-10,8.94644846e-11,-1.78503602e-10,3.09376663e-11,1.79041897e-09
102900,4967.09527,1871.01927,252.873415,2.16536363e-09,-4.74432996e-10,5.24335941e-11,-1.04555851e-10,6.30562165e-12,1.645114e-09
102906,3730.78762,1206.29084,288.134333,3.14711601e-09,-7.06129877e-10,7.03169922e-11,-1.40251812e-10,1.43518383e-11,2.38540315e-09
102912,2900.7975,1311.23087,264.948509,2.9559236e-09,-6.32567247e-10,8.62912381e-11,-1.72103194e-10,2.28527987e-11,2.2603972e-09
102914,2348.05064,1503.11316,288.557459,2.35241956e-09,-5.04878374e-10,9.55048075e-11,-1.90558522e-10,3.63729016e-11,1.78886037e-09
102918,2657.26614,1498.5697,271.189216,2.57675399e-09,-5.6662906e-10,9.44857895e-11,-1.88445737e-10,2.84768183e-11,1.9446418e-09
102920,4654.06265,1169.72274,281.312392,3.07112285e-09,-6.39839887e-10,5.05501546e-11,-1.00860238e-10,7.78210166e-12,2.38875498e-09
102934,2323.2978,1380.67009,299.452552,2.3647556e-09,-4.85112137e-10,8.67719238e-11,-1.73191761e-10,3.53917725e-11,1.8286154e-09
102936,4037.38367,1281.45057,293.904376,2.76981297e-09,-5.97460303e-10,5.85665929e-11,-1.16858914e-10,1.1380481e-11,2.12544083e-09
102944,3087.4658,1675.52289,295.059171,2.13989138e-09,-4.77897975e-10,7.65736363e-11,-1.5277768e-10,2.11117155e-11,1.60690108e-09
102952,1553.9815,1185.01016,296.722664,3.12551625e-09,-7.04273098e-10,1.58042305e-10,-3.15204128e-10,9.60373731e-11,2.3601187e-09
102954,1104.60107,1623.03271,268.823607,2.42019023e-09,-5.40551434e-10,2.13864954e-10,-4.26375227e-10,1.64461915e-10,1.83159044e-09
102958,2267.84145,1666.99881,292.009656,2.141027e-09,-4.72109165e-10,1.00981424e-10,-2.01472377e-10,4.02695331e-11,1.60869641e-09
102982,1157.42761,1164.92109,275.347945,3.29000632e-09,-7.14750404e-10,2.03680228e-10,-4.06127138e-10,1.53512462e-10,2.52632147e-09
102988,3945.18247,1240.38164,295.6681,2.90739358e-09,-6.3804328e-10,6.20648212e-11,-1.23826919e-10,1.23553791e-11,2.21994358e-09
102990,3519.46731,1141.42947,286.51991,3.19067624e-09,-6.82638604e-10,6.92244104e-11,-1.38104202e-10,1.55853785e-11,2.45474322e-09
102992,3296.37956,1594.49578,273.750409,2.29276279e-09,-4.86848025e-10,7.00362351e-11,-1.39729187e-10,1.66723317e-11,1.75289414e-09
103002,4689.37854,1819.17465,284.823407,2.09381379e-09,-4.81243665e-10,5.50131125e-11,-1.09729181e-10,8.10776544e-12,1.56596182e-09
103020,4645.14093,1327.107,299.905956,2.62677146e-09,-5.69040979e-10,5.01957554e-11,-1.00165227e-10,8.26371067e-12,2.01602472e-09
103022,2381.08815,1133.59492,274.188672,3.37372246e-09,-7.25814077e-10,1.05808636e-10,-2.11029149e-10,3.68619747e-11,2.57954984e-09
103050,2687.47934,1482.05035,283.98763,2.52939684e-09,-5.63754291e-10,9.22479944e-11,-1.84006529e-10,2.8768362e-11,1.90265238e-09
103054,1669.24197,1360.12228,279.001569,2.79570206e-09,-6.17418863e-10,1.46004087e-10,-2.9118235e-10,7.74805521e-11,2.11058549e-09
103058,1427.96423,1712.20186,256.311764,2.22557051e-09,-4.67004095e-10,1.55546184e-10,-3.10215666e-10,8.99699545e-11,1.69386689e-09
103062,4575.29625,1132.22714,281.514032,3.41872682e-09,-7.59263653e-10,5.85683218e-11,-1.16809454e-10,8.75724231e-12,2.60997927e-09
103066,3609.36698,1613.54215,286.03429,2.26265944e-09,-4.98385144e-10,6.63161736e-11,-1.32305055e-10,1.44569138e-11,1.71274233e-09
103102,3304.07996,1266.8347,284.807135,2.86858623e-09,-6.14384638e-10,7.22804702e-11,-1.44205725e-10,1.76647767e-11,2.19994112e-09
103140,4286.38033,1582.00851,299.749391,2.36790024e-09,-5.55023769e-10,6.11158251e-11,-1.21907931e-10,1.07139784e-11,1.76279834e-09
103144,4330.36607,1312.85999,256.081441,2.94196343e-09,-6.095938e-10,5.64355662e-11,-1.12567778e-10,8.61462459e-12,2.28485204e-09
103154,1722.95867,1202.21934,291.1826,2.85602087e-09,-5.91576103e-10,1.23335937e-10,-2.46098745e-10,6.68396071e-11,2.20852157e-09
103156,4832.65692,1726.47774,251.854971,2.2387539e-09,-4.67236418e-10,4.94787056e-11,-9.86935011e-11,6.42320351e-12,1.72872589e-09
103176,1466.92275,1708.59226,278.333102,2.2581387e-09,-5.13556584e-10,1.66907812e-10,-3.32824712e-10,1.0095535e-10,1.67962056e-09
103178,1315.59812,1642.34979,281.559549,2.30818925e-09,-5.20293366e-10,1.79256584e-10,-3.57471303e-10,1.22298629e-10,1.73197979e-09
103180,1075.96213,1265.1847,261.88017,3.09200327e-09,-6.59782908e-10,2.14095628e-10,-4.26852788e-10,1.64181434e-10,2.38364463e-09
103190,3999.51255,1264.00731,267.81737,3.04190362e-09,-6.49636411e-10,6.29166177e-11,-1.25493068e-10,1.10468237e-11,2.34073758e-09
103196,1899.27313,1633.46546,260.264207,2.32328145e-09,-4.90128078e-10,1.21148199e-10,-2.41637555e-10,5.28079858e-11,1.765472e-09
103200,2029.87056,1157.70845,290.914545,2.85855442e-09,-5.70109301e-10,9.98944135e-11,-1.99364996e-10,4.59217475e-11,2.23489629e-09
103202,4121.35679,1341.85994,285.451446,2.55701553e-09,-5.24549736e-10,5.27076432e-11,-1.05188287e-10,1.00042383e-11,1.98998939e-09
103204,1539.5166,1237.69953,298.662189,2.8495115e-09,-6.18958985e-10,1.45656451e-10,-2.90583853e-10,9.02451785e-11,2.17587029e-09
103208,3900.45866,1636.82684,258.80892,2.40456958e-09,-5.19501884e-10,6.4574868e-11,-1.28786797e-10,1.13054916e-11,1.83216126e-09
103252,4443.32151,1674.88364,276.590002,2.13014731e-09,-4.4769014e-10,5.04217461e-11,-1.00611619e-10,8.27326908e-12,1.64054057e-09
103262,3667.37587,1547.67993,263.07676,2.56039561e-09,-5.61965796e-10,7.04854804e-11,-1.40566066e-10,1.34939539e-11,1.94184319e-09
103264,4887.92964,1693.67748,280.580674,2.08460327e-09,-4.39887468e-10,4.56094734e-11,-9.1013579e-11,6.66898341e-12,1.60598068e-09
103266,4481.76578,1220.59925,294.856147,2.69171891e-09,-5.41518294e-10,4.66725996e-11,-9.31592583e-11,8.30067035e-12,2.11201463e-09
103270,3567.34316,1170.05752,258.489935,3.33864824e-09,-6.97869418e-10,7.06774439e-11,-1.40959849e-10,1.39756286e-11,2.58447204e-09
103274,4747.39723,1566.90736,247.922525,2.49985664e-09,-5.17791902e-10,5.10800483e-11,-1.01880244e-10,6.66041544e-12,1.93792496e-09
103290,1911.80459,1217.25394,292.396349,2.93813966e-09,-6.33439334e-10,1.20993267e-10,-2.41382013e-10,5.84545201e-11,2.2427661e-09
103296,4680.92395,1587.26832,280.805309,2.35854211e-09,-5.21915612e-10,5.29507209e-11,-1.05629079e-10,7.86310937e-12,1.79181125e-09
103298,1975.1699,1798.47257,264.502509,2.06134914e-09,-4.34592322e-10,1.13059555e-10,-2.25534201e-10,4.81701981e-11,1.56245237e-09
103320,2108.79397,1056.54232,287.828958,3.48500315e-09,-7.51828619e-10,1.16449941e-10,-2.32282049e-10,4.92605217e-11,2.66660294e-09
103322,1686.10769,1559.0081,247.472123,2.51510037e-09,-5.21240987e-10,1.37688713e-10,-2.74578724e-10,6.50036877e-11,1.92197306e-09
103332,1659.84554,1210.22296,275.584484,2.96330991e-09,-6.09234556e-10,1.31654076e-10,-2.6264811e-10,7.02460808e-11,2.2933274e-09
103346,1797.6641,1182.10185,254.973071,3.32663888e-09,-6.92439507e-10,1.35641617e-10,-2.70486197e-10,6.11013643e-11,2.56045616e-09
103356,2219.71093,1650.19175,273.582831,2.34557754e-09,-5.24625828e-10,1.13077332e-10,-2.25512022e-10,4.26244709e-11,1.75114149e-09
103372,2207.33529,1643.52544,298.754113,2.17963913e-09,-4.91308715e-10,1.0637715e-10,-2.12227791e-10,4.45314805e-11,1.62701125e-09
103374,1313.5114,1540.03699,295.762083,2.21170784e-09,-4.70261325e-10,1.52563599e-10,-3.04410884e-10,1.09068589e-10,1.69866782e-09
103406,3354.22196,1151.07494,287.488911,3.21352398e-09,-6.99306269e-10,7.46148917e-11,-1.48845385e-10,1.77894522e-11,2.45777667e-09
103410,3001.19772,1362.67806,266.166884,2.885022e-09,-6.29940566e-10,8.58240266e-11,-1.71156082e-10,2.16568694e-11,2.19140624e-09
103424,1389.82122,1254.47278,294.865615,2.91041675e-09,-6.46286607e-10,1.67877392e-10,-3.34841675e-10,1.13601003e-10,2.21076686e-09
103450,1477.61569,1244.43447,297.760562,2.98038127e-09,-6.77198567e-10,1.65528865e-10,-3.30128322e-10,1.06328187e-10,2.24491143e-09
103472,1691.49592,1705.14368,278.778143,2.11685942e-09,-4.53873112e-10,1.29569388e-10,-2.58486772e-10,6.84410124e-11,1.60250994e-09
103480,3425.79399,1705.20148,274.476016,2.08987192e-09,-4.37243839e-10,6.44741666e-11,-1.28649703e-10,1.48658334e-11,1.60331838e-09
103492,1446.24004,1634.40715,280.032094,2.29977814e-09,-5.12077148e-10,1.61768455e-10,-3.22627084e-10,1.00045893e-10,1.72688826e-09
103494,4457.40342,1075.75111,297.179925,3.44986807e-09,-7.70418868e-10,5.87919444e-11,-1.17276365e-10,9.71998612e-12,2.63068476e-09
103508,2912.94798,1365.03148,295.808762,2.71518839e-09,-6.16471908e-10,8.69435003e-11,-1.7343182e-10,2.54118044e-11,2.03763997e-09
103520,1362.13868,1193.92037,288.450378,2.89422162e-09,-5.97829796e-10,1.51947648e-10,-3.03159659e-10,1.02695442e-10,2.24787526e-09
103530,1519.66782,1048.52172,293.128194,3.45361859e-09,-7.45517607e-10,1.547816e-10,-3.08736251e-10,9.52625395e-11,2.64940887e-09
103534,1674.3276,1478.07455,288.860429,2.58794979e-09,-5.96846119e-10,1.51301587e-10,-3.01722781e-10,8.2508406e-11,1.92319088e-09
103542,2088.72385,1337.42455,281.07069,2.84341462e-09,-6.31571562e-10,1.1977621e-10,-2.3888545e-10,4.98228288e-11,2.14255665e-09
103556,1699.59953,1573.96043,285.609877,2.30196829e-09,-5.02977571e-10,1.33145242e-10,-2.65608261e-10,7.13702312e-11,1.73789794e-09
103562,1052.27567,1568.06743,286.763117,2.34131554e-09,-5.1969554e-10,2.0618128e-10,-4.11193851e-10,1.75167126e-10,1.79177455e-09
103566,3866.07266,1006.67727,298.51752,3.21036379e-09,-6.31663162e-10,5.42190704e-11,-1.08222532e-10,1.18569302e-11,2.53655409e-09
103570,1105.06959,1213.88748,282.568079,3.09041407e-09,-6.76723158e-10,2.07286976e-10,-4.13351921e-10,1.66888343e-10,2.37451431e-09
103582,1408.86398,1544.74906,269.847995,2.51036974e-09,-5.53699848e-10,1.70244346e-10,-3.39477053e-10,1.04207422e-10,1.89164461e-09
103588,4056.45646,1103.5555,299.277959,3.20559532e-09,-6.91234673e-10,5.96316836e-11,-1.18981299e-10,1.16396946e-11,2.46665073e-09
103590,2570.45833,1506.18762,287.605166,2.42011664e-09,-5.32197039e-10,9.23708724e-11,-1.84278703e-10,3.11226242e-11,1.82713439e-09
103604,2357.92354,1619.10775,262.712929,2.31538321e-09,-4.86280503e-10,9.7540334e-11,-1.94572409e-10,3.36520625e-11,1.76572269e-09
103608,3702.78408,1521.53293,298.516758,2.27212653e-09,-4.92470384e-10,6.10131888e-11,-1.21755631e-10,1.36890711e-11,1.73260278e-09
103616,3383.65298,1071.4762,276.704888,3.51974875e-09,-7.49259082e-10,7.45875319e-11,-1.48777594e-10,1.68989491e-11,2.71319855e-09
103624,1821.14561,1237.63766,272.778109,3.05503412e-09,-6.53163057e-10,1.31729015e-10,-2.62731984e-10,6.24670948e-11,2.33333519e-09
103626,1960.85494,1232.87951,288.391533,2.75999313e-09,-5.63030917e-10,1.06777143e-10,-2.13077512e-10,5.02545948e-11,2.14091644e-09
103632,4398.25137,1729.60841,257.675502,2.30970727e-09,-5.05898137e-10,5.86846928e-11,-1.17028865e-10,8.57532806e-12,1.75404029e-09
103636,4862.82623,1536.71333,275.654412,2.30326018e-09,-4.76773898e-10,4.55940821e-11,-9.09820422e-11,6.62505296e-12,1.78772338e-09
103648,4726.54654,1442.96271,266.61117,2.68170037e-09,-5.79950905e-10,5.34227807e-11,-1.0655512e-10,7.39043771e-12,2.05600757e-09
103670,1580.49688,1741.77265,266.707079,2.2219708e-09,-4.89034315e-10,1.51332834e-10,-3.01782976e-10,8.15093644e-11,1.6639957e-09
103672,3538.34873,1080.09198,264.24463,3.42724956e-09,-6.9146914e-10,6.6652033e-11,-1.32966955e-10,1.3957718e-11,2.68342322e-09
103682,1430.49455,1362.92063,272.079735,2.71824785e-09,-5.74608926e-10,1.56210863e-10,-3.11577163e-10,9.52674108e-11,2.08354003e-09
103696,1007.39512,1437.5461,294.089298,2.45798099e-09,-5.35301207e-10,2.02893335e-10,-4.0470492e-10,1.82149874e-10,1.90301807e-09
103698,4876.62629,1594.7489,274.61557,2.44287058e-09,-5.49545293e-10,5.35699823e-11,-1.06841003e-10,7.17902168e-12,1.84723329e-09
103712,4301.50642,1399.84876,292.003357,2.48725884e-09,-5.28632729e-10,5.26542494e-11,-1.05073666e-10,9.4817286e-12,1.91568842e-09
103714,3961.65364,1198.90244,279.00437,3.21958986e-09,-7.12144367e-10,6.64337629e-11,-1.32498699e-10,1.20919203e-11,2.45347248e-09
103718,3951.22509,1452.48532,286.54326,2.41757405e-09,-5.10977259e-10,5.70341259e-11,-1.13810347e-10,1.13163872e-11,1.86113695e-09
103720,1496.08932,1648.80634,295.067791,2.27186923e-09,-5.28607857e-10,1.63399267e-10,-3.25868495e-10,1.02650038e-10,1.68344218e-09
103732,3409.60426,1326.09267,289.698831,2.48448434e-09,-4.98039815e-10,5.98866691e-11,-1.19532983e-10,1.50396206e-11,1.94183783e-09
103736,3612.93497,1640.47432,252.560658,2.38541976e-09,-5.02734312e-10,6.75350392e-11,-1.34696779e-10,1.29594861e-11,1.82848319e-09
103744,3994.7039,1439.80533,293.611414,2.37138803e-09,-4.98684208e-10,5.48376785e-11,-1.09440435e-10,1.10965817e-11,1.82919765e-09
103748,3573.18519,1252.45038,275.552317,3.07281506e-09,-6.72664211e-10,7.20919655e-11,-1.43787909e-10,1.50093122e-11,2.34346422e-09
103762,4077.45125,1217.36357,260.755974,3.21164611e-09,-6.78530264e-10,6.23384965e-11,-1.24329752e-10,1.03500768e-11,2.48147467e-09
103798,2624.04976,1456.12129,276.957655,2.46988709e-09,-5.18865502e-10,8.58927049e-11,-1.71371701e-10,2.76082954e-11,1.89315089e-09
103806,3649.10199,1199.01426,292.380073,2.99751134e-09,-6.47314282e-10,6.61153534e-11,-1.31910632e-10,1.45239929e-11,2.29892577e-09
103810,2324.86368,1125.07531,293.936568,3.37024667e-09,-7.64568174e-10,1.13186658e-10,-2.25737283e-10,4.30665178e-11,2.53619439e-09
103812,1953.47999,1649.86272,282.194836,2.2917075e-09,-5.160492e-10,1.2536882e-10,-2.5004558e-10,5.66093805e-11,1.70759092e-09
103816,4963.38932,1083.83881,258.812518,3.5392159e-09,-7.23054217e-10,4.98800471e-11,-9.9493352e-11,6.33957654e-12,2.77288795e-09
103820,2654.34121,1691.85126,281.219038,2.17606838e-09,-4.77720104e-10,8.91265993e-11,-1.77800926e-10,2.82693941e-11,1.63794334e-09
103822,1338.61584,1413.27097,274.057914,2.70327067e-09,-5.92852069e-10,1.76149855e-10,-3.51270848e-10,1.15144015e-10,2.05044162e-09
103830,3421.43063,1674.74993,299.389881,2.21125552e-09,-5.1464666e-10,7.44075693e-11,-1.48428322e-10,1.78305388e-11,1.64041864e-09
103842,2579.55072,1717.69875,248.263593,2.29569423e-09,-4.82505892e-10,9.35193594e-11,-1.86505606e-10,2.71512427e-11,1.74735334e-09
103844,3091.08247,1629.85244,277.136558,2.12899883e-09,-4.37234513e-10,6.85413433e-11,-1.36780914e-10,1.84045166e-11,1.64192927e-09
103846,3784.28789,1910.81405,253.909725,2.06457923e-09,-4.44561666e-10,6.55609779e-11,-1.30751743e-10,1.17832439e-11,1.56661004e-09
103856,4385.44174,1581.01129,298.235638,2.29557759e-09,-5.20158876e-10,5.61898265e-11,-1.12104188e-10,9.72254208e-12,1.7292269e-09
103872,4032.47555,1266.52826,279.750589,2.76134794e-09,-5.63279201e-10,5.49494007e-11,-1.09652921e-10,1.04603307e-11,2.15382555e-09
103884,2946.23042,1349.37813,285.956264,2.57290151e-09,-5.34520932e-10,7.45050303e-11,-1.48675997e-10,2.16381811e-11,1.9858478e-09
103894,4215.16394,1739.68393,296.952891,2.10608339e-09,-4.83517192e-10,5.90867677e-11,-1.17876418e-10,1.06852257e-11,1.57446178e-09
103898,1441.7571,1661.17627,273.543445,2.18686519e-09,-4.63456367e-10,1.48781613e-10,-2.96793433e-10,9.06498779e-11,1.66604688e-09
103906,2656.89921,1068.21496,257.583143,3.62045566e-09,-7.42603813e-10,9.28686489e-11,-1.85219091e-10,2.68589033e-11,2.81236031e-09
103912,2932.87817,1627.75145,287.115459,2.35621399e-09,-5.45009496e-10,8.89557253e-11,-1.77414266e-10,2.4768398e-11,1.74751435e-09
103920,1787.27003,1007.4893,255.607761,3.8923503e-09,-7.98697407e-10,1.37940626e-10,-2.75064649e-10,6.26064204e-11,3.01913529e-09
103928,3956.60691,1702.16508,255.697094,2.26187703e-09,-4.76393324e-10,6.06176899e-11,-1.20911377e-10,1.04903166e-11,1.73568033e-09
103934,4328.75076,1708.01331,256.977648,2.27080309e-09,-4.83033868e-10,5.64171298e-11,-1.12528571e-10,8.61630099e-12,1.74027408e-09
103944,4438.78987,1722.07671,286.928317,2.1648685e-09,-4.89348436e-10,5.6270947e-11,-1.12252006e-10,9.14938436e-12,1.62868839e-09
103950,1876.40316,1077.07426,288.328365,3.13204409e-09,-6.26211452e-10,1.11046175e-10,-2.21596595e-10,5.47838685e-11,2.45006608e-09
103964,4844.54649,1136.25515,294.122242,3.33596842e-09,-7.55739441e-10,5.53832006e-11,-1.1046647e-10,7.98036956e-12,2.53312608e-09
103976,4902.78905,1413.35292,296.236852,2.3807837e-09,-4.97083422e-10,4.4125596e-11,-8.80685777e-11,6.8717941e-12,1.84662909e-09
103978,2306.04997,1201.05904,274.523834,3.25121656e-09,-7.17038122e-10,1.12784057e-10,-2.24912859e-10,4.05611066e-11,2.46261075e-09
103980,2145.56554,1356.80926,285.742054,2.56956595e-09,-5.35833907e-10,1.01099239e-10,-2.01731439e-10,4.2536245e-11,1.97563609e-09
103988,2058.93853,1298.25647,296.536018,2.66932992e-09,-5.69288965e-10,1.07504739e-10,-2.14510269e-10,4.88413326e-11,2.04187676e-09
104002,3887.27057,1189.43804,274.658208,3.00319326e-09,-6.11816398e-10,5.85318801e-11,-1.16789114e-10,1.1379439e-11,2.34449907e-09
104006,4034.55112,1790.38581,265.475283,2.21431981e-09,-4.95351452e-10,6.45634537e-11,-1.28753859e-10,1.08977407e-11,1.6656757e-09
104008,2512.97618,1493.61755,272.692401,2.46390864e-09,-5.22174323e-10,9.19131863e-11,-1.83362727e-10,3.04521492e-11,1.88073693e-09
104012,4386.42123,1232.79716,299.059036,3.00234365e-09,-6.80086195e-10,5.90541448e-11,-1.17803753e-10,1.00812822e-11,2.27358913e-09
104014,1304.37495,1312.8704,268.933063,2.96580612e-09,-6.47208615e-10,1.84472264e-10,-3.6782339e-10,1.21408429e-10,2.25665481e-09
104032,3539.61979,1010.21541,291.956621,3.73539261e-09,-8.29495962e-10,7.51783881e-11,-1.49946148e-10,1.66382341e-11,2.84776713e-09
104050,3797.35838,1044.23969,276.106113,3.68750351e-09,-7.9682472e-10,6.91413083e-11,-1.37897936e-10,1.32230202e-11,2.83514519e-09
104052,4938.56991,1252.25732,296.330332,2.6521367e-09,-5.42014303e-10,4.32801328e-11,-8.63845771e-11,6.71808578e-12,2.07373604e-09
104054,2100.44908,1493.47574,260.688421,2.58036188e-09,-5.48202845e-10,1.13904468e-10,-2.27174944e-10,4.41731684e-11,1.96306173e-09
104066,2961.27493,1646.49272,264.645674,2.37039974e-09,-5.19210426e-10,8.48257466e-11,-1.69173393e-10,2.17801862e-11,1.78862186e-09
104076,3585.1516,1478.5651,282.356756,2.51976807e-09,-5.54710911e-10,6.86523347e-11,-1.36952102e-10,1.47835464e-11,1.91154094e-09
104090,2727.75238,1869.33929,262.752638,2.09012868e-09,-4.59012107e-10,9.11209313e-11,-1.8172594e-10,2.58127288e-11,1.56632429e-09
